beerId,name,pubId,beerCategory,beerStyle,alcool
631,Game Day,453,-1,-1,0
632,Red Truck Ale,453,3,33,0
633,Red Truck Lager,453,-1,-1,0
634,Pale Ale,828,3,26,0
635,Premium Gold,828,8,95,0
636,India Pale Ale,873,3,26,5.8
637,Oatmeal Stout,873,3,42,6.5
638,Cream Ale,873,8,95,4.8
639,Blonde Draft,873,-1,-1,4.8
640,Hefeweizen,598,4,50,0
641,Island Lager,598,8,95,5
642,English Bay Pale Ale,598,3,26,5
643,Kitsilano Maple Cream Ale,598,8,95,5
644,Cypress Honey Lager,598,8,95,4.7
645,Pelican Bay Brown,457,3,38,0
646,Marina Light Lager,457,-1,-1,4.7
647,Haupenthal Hefeweizen,457,4,50,4.8
648,Old Bridge Dark Lager,457,8,95,5.3
649,Johnston Pilsener,457,-1,-1,4.9
650,Cartwright Pale Ale,457,3,26,4.3
651,15,1307,-1,-1,10
652,Gueuze Bio / Organic Gueuze,202,5,70,0
653,Hopluia,1178,3,26,0
654,Czech Premium Lager,995,-1,-1,0
655,Bobby,935,-1,-1,0
656,1916 Irish Stout,590,3,42,3.5
657,Model-A-Tor Doppelbock,590,7,90,7.4
658,Wilsteraner Altbier,590,3,38,5.6
659,Eighty-Shilling Scottish Ale (80/-),590,-1,-1,5.3
660,Dark Lager,647,-1,-1,0
661,Lager Beer,647,-1,-1,0
662,Premium Light Lager Beer,647,8,95,0
663,Trademark English Pale,236,3,26,0
664,Jolly Roger,829,-1,-1,0
665,Firkin IPA,829,3,31,0
666,Portage Bay Pilsener,829,-1,-1,5.5
667,Old Seattle Lager,829,8,95,4.3
668,Nightwatch Dark Ale,829,2,25,5.5
669,Islander Pale Ale,829,3,26,5
670,Salmon Bay E.S.B.,829,-1,-1,5.5
671,Clipper Gold Hefeweizen,829,8,95,5.2
672,Flagship Red Alt Ale,829,3,33,5.2
673,Slam Dunkelweizen,123,-1,-1,8
674,Trombipulator,123,-1,-1,0
675,Faux Paddy Irish Ale,123,-1,-1,0
676,Black Mulligan Dublin Stout,123,3,42,0
677,Coal Creek Porter,123,2,25,0
678,Atlas Amber Ale,123,3,33,0
679,Prime Time Pale Ale,123,3,26,0
680,Snow Melt Nitrogen Pale,123,3,26,0
681,Old Rip Oatmeal Stout,123,3,42,0
682,Scarlet Fire IPA,123,3,31,0
683,The Immortal IPA,496,3,31,6.3
684,Whoville Weizenbock,496,4,55,6.6
685,Warminster Special Bitter,497,-1,-1,3.8
686,AK-47 Malt Liquor,497,-1,-1,6
687,Foster Child Australian Lager,497,8,95,4
688,Avatar Jasmine IPA,496,-1,-1,6.2
689,BiFr퀌_st Winter Ale,496,3,26,0
690,Elysian Fields Pale Ale,496,3,26,4.8
691,Loki,496,-1,-1,4.8
692,Zephyrus Pilsner,496,-1,-1,4.7
693,Perseus Porter,496,2,25,5.4
694,The Wise ESB,496,1,5,5.9
695,Ambrosia Maibock,496,7,90,5.3
696,B퀌�te Blanche,496,-1,-1,0
697,Auld Acquaintance Spiced Ale,984,-1,-1,0
698,India Pale Ale,984,3,26,0
699,Oatmeal Stout,984,3,42,0
700,Kilt Lifter Scotch Ale,984,1,15,0
701,Pale Ale,984,3,26,0
702,Weisse,984,8,95,0
703,Imperial Stout,1296,3,42,6.2
704,Imperial I.P.A.,1296,3,26,7.2
705,India Pale Ale,1296,3,26,0
706,N.W. Pale Ale,1296,3,26,5
707,Bock,1296,7,90,5
708,Weissbier,1296,8,95,4.3
709,Saison,1296,-1,-1,5.7
710,Pilsner,1296,-1,-1,4.7
711,Nebraska Bitter,842,-1,-1,0
712,Irish Stout,842,3,42,0
713,I.M. Pale,842,3,26,0
714,Wheat Beer,842,8,95,0
715,Golden,842,-1,-1,0
716,Porter,842,2,25,0
717,Terminator Stout,842,3,42,6.45
718,India Pale Ale,842,3,26,0
719,Hammerhead Ale,842,3,26,0
720,Icebreaker Barley Wine,445,-1,-1,0
721,Industrial IPA,445,3,32,7.4
722,IPA,445,3,31,6.2
723,Possession Porter,445,2,25,5.6
724,Steamer Glide Stout,445,3,42,4.8
725,E.S.B.,445,-1,-1,0
726,Brown Ale,445,3,38,5.6
727,Golden Ale,445,-1,-1,5.2
728,Hefe-Weizen,445,4,50,5.8
729,Lighthouse Ale,445,3,26,4.3
730,Golden,475,-1,-1,0
731,Gale Force IPA,1124,3,31,5.6
732,Porter,1124,2,25,5.8
733,Nut Brown,1124,3,38,4.3
734,Amber Ale,1124,3,38,5.1
735,Hefe Weizen,1124,8,95,4.6
736,Maibock,1124,7,90,0
737,Sequoia Red,1124,3,33,0
738,Homeport Blonde,1124,-1,-1,4.6
739,Skibbereen Stout,1151,3,42,5.3
740,Red Card Lager,1151,-1,-1,6.65
741,Navidad,1151,3,33,0
742,Free Bike Amber,1151,3,33,4.5
743,Highwater Porter,1151,2,25,6
744,Skagit Brown Ale,1151,3,38,4.8
745,Yellowjacket Pale Ale,1151,3,26,4.5
746,Dutch Girl Lager,1151,-1,-1,4.3
747,Del Rio Lager,1151,8,95,4
748,Barleywine,504,-1,-1,0
749,Imperial Pale,504,3,26,0
750,Spring Bock,504,7,90,0
751,Irish Stout,504,3,42,0
752,India Pale Ale,504,3,26,6.6
753,Porter,504,2,25,5.9
754,Firehouse Red,504,3,33,0
755,Tacoma Brew,504,-1,-1,5.1
756,Hefeweizen,504,4,50,4.3
757,Belgian White,504,-1,-1,4.1
758,Poseidon Imperial Stout,526,3,42,0
759,Thornton Creel Ale,526,-1,-1,0
760,Blonde Ale,526,-1,-1,0
761,Light,526,-1,-1,0
762,WinterFish Ale,526,3,26,7.5
763,Mudshark Porter,526,2,25,0
764,Organic India Pale Ale,526,3,31,6.7
765,Wild Salmon Pale Ale,526,3,26,4
766,Organic Amber Ale,526,3,33,5
767,Blind Pig Dunkelweizen,526,8,95,4.7
768,Whistling Pig Hefeweizen,526,8,95,4.5
769,Snow Cap,1030,1,13,7
770,DPA,1030,3,26,5.1
771,Krystal Weizen,1030,8,95,4.9
772,Thunder Head IPA,1030,3,31,6.7
773,Amber Weizen,1030,8,95,5.5
774,Hefeweizen,1030,8,95,5.2
775,Curve Ball,1030,-1,-1,4.8
776,Bourbon Barrel Stout,704,-1,-1,0
777,Oak Stout,704,-1,-1,0
778,Two Frog Dubbel,704,-1,-1,0
779,Farm Frog,704,-1,-1,0
780,Frosty Frog,704,3,26,0
781,Dry Hopped IPA,494,3,31,0
782,No Doubt Stout,494,3,42,5.75
783,Riot Ale,494,3,26,7.5
784,IPA,494,3,31,5.5
785,Alembic Pale,494,3,26,5.5
786,Luna Weizen,494,8,95,4.5
787,Castaway Barley Wine Winter Ale,966,-1,-1,11
788,Blacktop Porter,966,2,25,0
789,Puget Porter,966,2,25,0
790,Rat City IPA,966,3,31,0
791,Fauntleroy Stout,966,3,42,0
792,Alki Ale,966,3,26,0
793,Vashon Old Stock Ale,966,-1,-1,0
794,Admiral ESB,966,-1,-1,0
795,Driftwood Ale,966,3,26,0
796,Kataja Olut IVB,770,-1,-1,7
797,Cream Stout,1185,3,42,6.5
798,Leviathan 2004,526,-1,-1,10
799,MoJo India Pale Ale,160,3,31,6.8
800,Old Woody 2005,526,1,13,10
801,Weisse,103,-1,-1,0
802,Urthel Hop-It,431,5,72,9.5
803,Super Natural Oatmeal Stout,641,3,42,8
804,Flemish Primitive Wild Ale (Pig Nun),432,-1,-1,9
805,Andelot Cuvee Diabolique,432,-1,-1,8.5
806,Lozen Boer Abt,432,-1,-1,10
807,Imperial Gold Malt Liquor,641,8,95,9.9
808,Double Daddy,1177,3,26,9.5
809,Old Crustacean Barleywine 2005,1072,-1,-1,0
810,Fred,622,-1,-1,10
811,Wee Heavy,21,1,15,9.5
812,Porter,709,2,25,0
813,Horn Dog,540,3,35,10.2
814,Nut Brown Ale,137,3,38,0
815,Chaser Pale,137,-1,-1,0
816,Trappist Extra,270,-1,-1,9.5
817,Brune,174,-1,-1,9.5
818,Olde School Barleywine,459,3,35,15.04
819,Urbock 23퉌�,1115,7,92,9.6
820,Double Diamond Winter,447,-1,-1,8.5
821,Stone IPA,1204,3,31,6.9
822,Scaldis Prestige,188,-1,-1,13
823,Flemish Primitive Wild Ale (Surly Bird),432,-1,-1,9
824,Red Menace Big Amber,623,3,33,0
825,Blonde,174,-1,-1,7.5
826,St. Sebastiaan Golden,297,-1,-1,7.7
827,Pils,221,-1,-1,4.7
828,Hefe-Weizen,221,4,50,5.2
829,Xingu,368,7,86,4.7
830,Slip Knot Imperial IPA 2006,562,3,31,7.8
831,Bottleworks IPA,447,3,31,8.5
832,Old Rasputin Russian Imperial Stout,919,3,43,9
833,Yeti Imperial Stout,604,3,43,9.5
834,Hefe-Weizen Dunkel,745,-1,-1,0
835,Winter-Traum,745,7,84,5.4
836,Poperings Hommel Ale,301,3,26,7.5
837,Smoked Rye Bock,907,8,95,0
838,Russian Imperial Stout,1263,3,42,0
839,Jenlain St Druon de Sebourg,190,-1,-1,6
840,Les Sans Culottes,196,-1,-1,7
841,Bruocsella 1900 Grand Cru,202,5,70,0
842,Scaldis / Bush Amber 12%,188,-1,-1,12
843,Princess of Darkness Porter,590,2,25,4.6
844,Impromptu Pale Ale,590,3,26,5
845,Steinworthy Oktoberfest,590,7,84,6
846,DSB / Dusters Special Bitter,590,-1,-1,5.6
847,Bugeater Brown Ale,590,3,38,4.4
848,Tin Lizzie Hefeweizen,590,4,50,5.5
849,All-American Lager (discontinued),590,-1,-1,0
850,Heavenly Helles,590,-1,-1,5.3
851,Orval Trappist Ale,169,5,72,6.9
852,Trappist Bruin Bier / Bi퀌�re Brune,270,-1,-1,0
853,Rochefort 8,7,-1,-1,9.2
854,Satan Red,271,-1,-1,8
855,Entire Stout,671,3,42,4.5
856,Ivanhoe,1056,3,26,5.2
857,XX Bitter,277,-1,-1,6
858,Moza,359,7,90,0
859,Negra,370,7,86,5.4
860,Stout,1003,3,42,0
861,Porter,717,2,25,0
862,Oktoberfest,717,7,84,0
863,Tip Top Pale Ale,717,3,26,0
864,DoppelSticke,1303,7,90,8.5
865,Sticke,1303,3,38,6
866,Alt,1303,3,38,4.5
867,Hitachino Nest Japanese Classic Ale,742,1,2,7
868,9th Anniversary IPA,1204,3,31,7.5
869,Adam,622,1,13,10
870,Rose,622,-1,-1,7.5
871,Kasteel Bier Donker-Foncee,303,-1,-1,11
872,Urthel Samaranth Quadrium Ale,431,-1,-1,11.5
873,Andelot Mystique,432,-1,-1,8.5
874,Andelot Angelique,432,-1,-1,7
875,Andelot Euphorique,432,-1,-1,6.5
876,Terrible,1307,5,72,10.5
877,Deus Brut des Flandres,269,-1,-1,11.5
878,Kentucky Ale,28,3,26,0
879,5 Barrel Pale Ale,935,1,1,5.3
880,Spruce Ale,1143,-1,-1,0
881,Triple Imp퀌�riale,174,-1,-1,0
882,Avec Les Bons Voeux,189,-1,-1,9.5
883,Blonde,175,5,72,6
884,Oatmeal Cream Stout,1143,3,42,0
885,Augustinian Ale,903,-1,-1,5.2
886,Butty Bach,1378,-1,-1,4.5
887,Pale Ale,623,3,26,0
888,De Horste Vermeer Traditional Dutch Ale,109,-1,-1,8
889,Troublette,195,-1,-1,5.5
890,Blonde Tradition,194,-1,-1,6.2
891,No퀌�l,128,1,13,0
892,Yeti,182,-1,-1,8
893,Brune / Brown,175,-1,-1,8
894,Pere Jacques,586,-1,-1,0
895,1784 Anniversary Beer,1331,-1,-1,5.4
896,Baltas Alus,1331,4,50,5.2
897,El Jefe Weizen Ale,623,4,50,0
898,Hefeweizen,89,8,95,0
899,Dancing Trout Ale,89,-1,-1,0
900,Untouchable Pale Ale,1177,3,26,5.5
901,X Extra Pale Ale,21,3,26,5
902,Chehalem Mountain IPA,584,3,31,0
903,Moylander Double IPA,892,3,32,8.5
904,Indica India Pale Ale,803,3,26,6.5
905,Vichtenaar,305,-1,-1,5.1
906,Zatte Amsterdamse Tripel,261,-1,-1,8
907,Old Stock Ale 2004,919,1,13,11.4
908,Old Ruffian,604,3,35,10.2
909,Talon,849,-1,-1,10.5
910,Will-Br퀌_u Ur-Bock,661,7,90,0
911,Asam-Bock,745,7,90,6.9
912,Barock-Dunkel,745,-1,-1,4.7
913,Hefe-Weizen Hell,745,4,50,0
914,Neuschwansteiner Bavarian Lager,659,-1,-1,0
915,Wooly Bully,1143,7,84,0
916,Mongoose IPA,623,3,31,0
917,Big Daddy IPA,1177,3,31,6.5
918,Titan IPA,604,3,31,6.8
919,St Peter's Organic Ale,1185,1,1,4.5
920,Old-Style Porter,1185,2,25,5.1
921,����dition 2005,1307,-1,-1,0
922,Vertical Epic 05.05.05,1204,-1,-1,8.5
923,Speedway Stout,21,3,43,12
924,Cream Stout,447,3,42,0
925,Grand Cru,447,-1,-1,10
926,Ambr퀌�e / Chestnut Beer,199,-1,-1,0
927,Quail Springs IPA,441,3,31,6
928,IPA,447,3,31,5.5
929,Cambonator Doppelbock,26,7,90,7.2
930,Best Bitter,447,-1,-1,5.5
931,Porter Czarny Boss / Black BOSS Porter,156,3,42,9.6
932,Oak Aged Yeti Imperial Stout,604,3,43,9.5
933,Riverboat Rye,1205,-1,-1,0
934,Masterpiece Porter,1205,2,25,0
935,Stout,1205,3,42,0
936,Pioneer Black River Red,1103,3,33,0
937,Pilsner,207,-1,-1,4.8
938,Double IPA,1315,3,31,6.8
939,Dundee Export 90 Scotch Ale,1315,-1,-1,6.5
940,Blackstone Stout,1315,3,42,5.9
941,Red Ale,691,3,33,5.5
942,Schuylkill Punch,823,11,121,6
943,Nokdechiloff,823,3,35,12.7
944,California Dreaming,823,3,32,8
945,Manayunk Lager,823,7,84,6.4
946,Brilliant Barstool,823,1,1,5.1
947,Krooks Mill,823,3,26,5.3
948,Summer Gold,823,-1,-1,5
949,Bohemian Blonde,823,7,77,4.7
950,Trompe La Mort,503,7,90,7.4
951,3C Extreme,916,3,26,0
952,Bill Payer Ale / BPA,916,3,26,0
953,Ich Bin Ein Berliner Weisse,916,-1,-1,0
954,Wee Heavier,916,1,15,9.5
955,Tart,916,-1,-1,0
956,Spring Ale,916,-1,-1,0
957,P퀌�ch퀌� Mortel,449,-1,-1,0
958,Oude Gueuze Vielle,290,5,70,0
959,Lambic 2002,202,-1,-1,0
960,Gueuze 1882,283,5,70,5
961,Oatmeal Stout,691,3,42,0
962,Belgian Singel,691,-1,-1,0
963,IPA,691,3,31,0
964,Kolsch,691,-1,-1,0
965,Dunkelweizen,1321,-1,-1,0
966,Regiment Pale Ale,1321,3,26,6.1
967,Red Coat Ale,1321,3,33,5.7
968,Instigator Doppelbock,1158,7,90,7.5
969,Piketown Pils,1158,-1,-1,5.1
970,Seamus Irish Red,1158,-1,-1,5.6
971,Helles Bock,1158,7,90,6.6
972,Burns Scottish Ale,1158,-1,-1,5.3
973,Anniversary IPA Ahtanum,1158,3,31,7.2
974,Anniversary IPA Glacier,1158,3,31,7.2
975,Route 113 IPA,1158,3,31,7.2
976,Featherweight Lager,1158,8,95,4.1
977,Royal Weisse,1158,4,50,5.7
978,Phoenix Pale Ale,1158,3,26,5.5
979,Helles Golden Lager,1158,-1,-1,4.7
980,Golden Treasure,409,3,37,4.2
981,Crabby Larry's Irish Red Ale,409,2,22,6
982,Calico Jack Amber Ale,409,3,33,5.4
983,Pale Ale,409,3,26,0
984,Summer Lager,409,8,95,0
985,Irish Stout,1011,3,42,0
986,Hop Hazard,1011,3,26,0
987,Indian Red Ale,1011,-1,-1,0
988,Lager,1011,8,95,0
989,Special Ale,1011,3,33,0
990,Irish Red Ale,841,-1,-1,0
991,Abbey 8,841,-1,-1,8
992,Farmhouse Saison,841,-1,-1,6.2
993,East Kent IPA,841,3,31,6.6
994,French Country Spring Beer,841,-1,-1,6.5
995,Black Lab Stout,841,3,42,5.7
996,Old Rogue Pale Ale,841,3,26,5.5
997,Unicorn Amber Ale,841,3,33,4
998,Light Lager,841,8,95,3.5
999,Half Again Bock,721,7,90,0
1000,Winterfest Lager,721,7,84,0
1001,Scottish Ale,721,-1,-1,0
1002,Pale Ale,721,3,26,0
1003,Light Lager,721,8,95,0
1004,Russian Imperial Stout,700,3,42,9.5
1005,Irish Red Ale,700,-1,-1,0
1006,Iron Hill Belgian Tripel,700,-1,-1,9.5
1007,Pig Iron Porter,700,2,25,0
1008,Ironbound Ale,700,3,26,5.1
1009,Lodestone Lager,700,-1,-1,0
1010,Anvil Ale,700,1,5,4.8
1011,Light Lager,700,8,95,0
1012,Brau Light,227,8,95,0
1013,Dirty Bastard Scotch Style Ale,549,1,15,8.5
1014,Eagle Lake Pale Ale,71,3,26,0
1015,Rapidan Brown,71,3,38,0
1016,Saint Peter Red,71,3,33,0
1017,Mankato Gold,71,-1,-1,0
1018,Anniversary Ale,71,1,13,9
1019,Kasota IPA,71,3,31,0
1020,The Beast Grand Cru,62,5,66,14.9
1021,Four,23,-1,-1,10
1022,Special Extra Export Stout,272,-1,-1,9
1023,Pilsner,521,-1,-1,0
1024,Lemon Wheat,521,11,116,0
1025,Stout,521,3,42,0
1026,Bock,521,7,90,0
1027,Long Face Amber,942,3,33,0
1028,Marzen Lager,942,7,84,0
1029,Off KIL Ter Scottish Ale,942,-1,-1,0
1030,"Stout \To Be Named Later\""""",942,3,42,0
1031,Mild Brown,942,3,38,0
1032,Caramel Apple Ale,942,1,10,0
1033,Wexford Irish Cream Ale,612,11,113,5
1034,Grand Cru,23,-1,-1,7.2
1035,Old Guardian Barley Wine 2005,1204,-1,-1,0
1036,Wee Heavy,98,1,15,6.5
1037,Roza Reserve,1162,-1,-1,0
1038,Winterfestival,26,7,84,5.5
1039,St. Martin Doppelbock,15,7,90,7.5
1040,Jubil퀌_ums German Pils,15,-1,-1,0
1041,Bayrisch Hell,26,-1,-1,4.7
1042,Sprecher Doppelbock,1181,7,92,7.85
1043,Gingered Ale,1295,-1,-1,0
1044,Bourbon Barrel Scotch Ale,1295,-1,-1,7.5
1045,Burntwood Black Ale,1295,2,25,0
1046,Derailed Ale,1295,3,26,0
1047,Haba퀌�ero,527,-1,-1,0
1048,1100 Wheat Wine,527,-1,-1,11.5
1049,Witchtree ESB,527,-1,-1,5.6
1050,Big Boat Oatmeal Stout,527,3,42,6.6
1051,XXX English Ale,527,3,26,6.6
1052,El Ni퀌�o IPA,527,3,31,0
1053,Starfire Pale Ale,527,3,26,6.2
1054,Farmhouse Reserve,527,-1,-1,6.3
1055,Lighthouse Ale,527,8,95,4.4
1056,Chocolate Mint Stout,1169,-1,-1,0
1057,Porter,1169,2,25,0
1058,Pale Ale,1169,3,26,0
1059,Nut Brown Ale,1169,3,38,4.2
1060,Honey Pilsner,1169,8,95,4.5
1061,Cream Ale,1169,8,95,0
1062,Moneuse Speciale No퀌�l,170,-1,-1,0
1063,Speciale No퀌�l,192,-1,-1,0
1064,Christmas Ale,246,-1,-1,8.5
1065,K-O Blond Beer,432,-1,-1,10
1066,Brune / Bruin,295,-1,-1,7.5
1067,Grotten Brown,296,3,29,6.7
1068,Barley Wine Ale,447,-1,-1,10
1069,Doggie Claws 2004,622,-1,-1,11.5
1070,Imperial Stout,765,3,42,8.2
1071,Censored (aka The Kronic),765,3,33,5.9
1072,Wee Beast,703,1,15,7
1073,Bloesem Bink,286,-1,-1,7.1
1074,Loterbol,282,-1,-1,8
1075,IPA,1242,3,31,6.7
1076,Ruth,622,-1,-1,4.5
1077,Mojave Gold,693,8,95,0
1078,Eastern Sierra Lager,693,-1,-1,0
1079,Princess of Darkness Porter,1366,2,25,5.4
1080,Mojave Red,693,8,95,0
1081,Desert Pale Ale,693,3,26,0
1082,Plaid Bastard,592,1,15,8
1083,Dos Rios Vienna Lager,577,8,95,0
1084,Rye On,371,8,95,4.8
1085,Black Lab Stout,116,3,42,0
1086,Loyal Duke Scotch Ale,36,1,15,8.6
1087,Amber,822,3,38,0
1088,Jubilee Ale,702,1,13,0
1089,Mocha Joe,382,-1,-1,8.1
1090,Otis Alt,491,3,38,5.3
1091,Weizen,977,4,50,0
1092,Kellerbier,1284,-1,-1,0
1093,American Pale Ale,1258,3,26,5.2
1094,Sled Dog Doppelbock,1333,7,90,0
1095,Weathertop Doppelbock,866,7,90,7.3
1096,Wheat Wine,1013,-1,-1,11.5
1097,Pioneer Peak Porter,601,2,25,4.3
1098,Wild Banshee Barleywine,513,-1,-1,9.8
1099,Thundermuck Stout,124,3,42,0
1100,Solidarity,904,3,42,0
1101,Irish Red,444,-1,-1,0
1102,Buccaneer Brown Ale,625,3,38,0
1103,Hoppy Hour IPA,834,3,31,0
1104,Sisyphus Barleywine,1044,-1,-1,11.1
1105,Pallavicini Pilsner,1025,-1,-1,0
1106,Four Alarm Alt,1027,3,38,4.8
1107,Hibernator Doppelbock,818,7,90,0
1108,Silver,860,-1,-1,5.1
1109,IPA,1119,3,31,0
1110,Thunderhead Amber Ale,1129,3,33,6
1111,Impale Ale,1145,3,26,0
1112,Old Town IPA,1294,3,31,0
1113,Emancipator,1305,7,90,8.3
1114,Pale,778,3,26,0
1115,Black Sheep Espresso Stout,1263,-1,-1,0
1116,Superhop Ale,76,3,26,5.6
1117,Oatmeal Stout,144,1,21,4.5
1118,5 Czars Imperial Stout,841,3,42,0
1119,Ironhead Porter Old No. 3,537,2,25,6
1120,K퀌_lsch,383,-1,-1,0
1121,Slam Dunkel,823,-1,-1,0
1122,Irvington Porter,16,2,25,0
1123,Marzen,485,7,84,0
1124,Big Woody Lager,239,-1,-1,0
1125,Schaumbergfest,118,7,84,0
1126,Tannhauser,59,3,26,0
1127,Trappist Westvleteren 8,263,5,60,8
1128,Peat Smoked Altbier,1261,8,95,0
1129,Billings IPA,879,3,31,0
1130,Peak One Porter,64,2,25,0
1131,Old Smoky,64,8,95,0
1132,St. Charles ESB,1379,1,5,4.5
1133,Wild Turkey Bourbon Stout,440,-1,-1,0
1134,Lucky U Denver Special Bitter,440,-1,-1,4.46
1135,Redwing,440,3,33,4.73
1136,Pale Ale,440,3,26,5.5
1137,Oatmeal Stout,440,3,42,6.54
1138,Nut Brown Ale,440,3,38,5.2
1139,Singletrack Copper Ale,440,3,26,5.57
1140,Buffalo Gold,440,-1,-1,6.3
1141,Honey Wheat,440,-1,-1,4.46
1142,Pilsner,440,8,95,4.99
1143,Thunder Stout,236,3,42,4.95
1144,Autumn Ale,236,3,38,6.7
1145,Lucky U Denver Special Bitter,236,-1,-1,0
1146,471 Pilsner,236,-1,-1,0
1147,Mortality Stout,1045,3,42,7.5
1148,Big Hoppy Monster,1243,3,33,8.75
1149,Sublimator Doppelbock,81,7,90,0
1150,Strom Bomb Stout,159,3,42,7.3
1151,Black Sand Porter,751,2,25,0
1152,Powell Porter,814,2,25,0
1153,Eager Beaver IPA,814,3,31,0
1154,IPA,376,3,31,6.9
1155,Black Cat Stout,376,3,42,6.15
1156,Fat Cat,376,-1,-1,7.25
1157,Arrogant Brit,376,-1,-1,5.3
1158,Pilsner,376,-1,-1,4.85
1159,Dogtoberfest Octoberfest,540,7,84,5.3
1160,Lucky U ESB,1064,-1,-1,5.1
1161,Purple Nightie,1064,-1,-1,6.2
1162,Rocktoberfest,1064,7,84,5
1163,Dark Knight,78,-1,-1,12
1164,Sunny Summer Ale,78,-1,-1,0
1165,Wit,78,-1,-1,0
1166,Old Eight Porter,78,3,42,0
1167,Wild Brunette,78,-1,-1,7.5
1168,Stockyard IPA,78,3,31,0
1169,Little Barley Bitter,78,-1,-1,0
1170,Black H2O Oatmeal Stout,869,1,21,6.2
1171,Masala Mama IPA,869,3,31,5.9
1172,Smoked Porter,869,8,95,0
1173,Tripel Vision,869,-1,-1,0
1174,Hope & King Scotch Ale,869,1,15,6
1175,West Bank Pub Ale,869,1,1,4.6
1176,Bright Spot Golden Ale,869,3,37,4.5
1177,High Point Dunkel,653,-1,-1,0
1178,Kolsch,653,-1,-1,0
1179,India Pale Ale,610,3,26,0
1180,Tusker Premium Lager,738,8,95,0
1181,Big Island Porter,610,2,25,0
1182,Knockadoon Irish Ale,610,-1,-1,0
1183,Grand Marais Pale Ale,610,3,26,0
1184,Kabeelo Lodge Lager,610,8,95,0
1185,Gunflint Gold Ale,610,-1,-1,0
1186,Amber Bock,925,7,90,0
1187,Cork Brown Ale,925,2,25,0
1188,Sligo Red,925,-1,-1,0
1189,Light Amber Ale,925,3,33,0
1190,Honey Brown,925,8,95,0
1191,Irish Gold,925,-1,-1,0
1192,Maibock,1191,7,90,7.2
1193,Malheur Black Chocolate 2003,276,-1,-1,12
1194,Hahn Special Vintage 2000,793,1,13,8
1195,Samuel Adams Chocolate Bock,157,7,90,5.5
1196,2004 Symposium Ale,1204,-1,-1,7.5
1197,Benchmark Old Ale,1012,1,13,9.9
1198,Czar Imperial Stout,62,3,42,11.9
1199,Guinness Foreign Extra,442,3,42,6.5
1200,Dragonhead Stout,953,3,42,4
1201,Dundee Porter,584,2,25,0
1202,Lava Rock Porter,447,2,25,7
1203,Three Threads Porter,513,2,25,0
1204,Tmav퀌� 10% / Dark Beer,991,-1,-1,0
1205,Porter,662,7,86,5.8
1206,Auburn Ale,334,3,33,5
1207,Strong Ox,896,-1,-1,0
1208,Old 95,498,1,13,7
1209,Taieri George,498,-1,-1,6.8
1210,Maibock,588,7,90,0
1211,Dunkles,588,-1,-1,5.1
1212,Golden Export,588,-1,-1,5
1213,Premium Light Lager,588,8,95,4.5
1214,Hop Maniac IPA,945,3,31,6.5
1215,Golden Triangle Triple,945,-1,-1,8.5
1216,Belgian Double,945,-1,-1,7
1217,Steamroller Stout,945,3,42,6
1218,Hazy Daze Hefeweizen,945,4,50,5.5
1219,Patriot Pale Ale,945,3,26,5.2
1220,Alt-Er-Ego Amber,945,3,38,5
1221,Horny Devil,21,-1,-1,10
1222,Old Numbskull 2003,21,-1,-1,10
1223,Come About Imperial Stout,68,3,43,9
1224,Navigator Doppelbock,68,7,92,8.9
1225,Vertical Epic 04.04.04,1204,-1,-1,8.5
1226,First Anniversary Ale,609,-1,-1,0
1227,Nut Brown,1238,3,38,0
1228,Amber Ale,1238,3,33,0
1229,Pale Ale,1238,3,26,0
1230,Hefeweizen,1238,4,55,7.5
1231,India Pale Ale,759,3,26,0
1232,Pale Ale,759,3,26,0
1233,Amber,759,3,33,0
1234,Stout,759,3,42,0
1235,Pilsner,759,-1,-1,0
1236,Wheat,759,4,50,0
1237,Fire Rock Pale Ale,751,3,26,5.8
1238,Double Barrel Ale,524,3,33,5
1239,Island Pale Ale (IPA),404,3,31,7
1240,Point Loma Porter,404,2,25,0
1241,Uptown Brown,404,3,38,0
1242,Mermaid Red,404,3,33,0
1243,Four Brothers Pale Ale,404,3,26,0
1244,Coronado Golden Ale,404,7,77,0
1245,Old Guardian Barley Wine 2003,1204,-1,-1,9.91
1246,Dorado Double IPA,68,3,32,9.6
1247,Old 395 Barleywine,1100,-1,-1,0
1248,Mission Gorge Porter,1100,2,25,0
1249,Grantville Gold,1100,-1,-1,0
1250,Old Town Nut Brown,1100,3,38,0
1251,Amber,1100,3,33,0
1252,Friars IPA,1100,3,31,0
1253,Levitation Ale,1204,3,33,4.4
1254,Imperial Stout 2003,1204,3,42,9.4
1255,Lil Devil,21,-1,-1,0
1256,Pure Hoppiness,29,3,32,8
1257,Smoked Porter,1204,2,25,5.9
1258,Stone Pale Ale,1204,3,26,5.4
1259,Winter Wheat,1101,-1,-1,0
1260,Oatmeal Stout,1101,3,42,0
1261,Pale Ale,1101,3,26,0
1262,Amber Ale,1101,3,33,0
1263,X-Tra Pale,1101,3,26,0
1264,Caber Tossed,1101,-1,-1,0
1265,Cinnabarr,1101,-1,-1,0
1266,Old English Ale,1101,1,13,0
1267,Honey Ale,1101,8,95,0
1268,Premium Golden Ale,1101,-1,-1,0
1269,Ding Ding Double IPA,936,3,31,0
1270,Irish Stout,936,3,42,0
1271,Torrey Pines IPA,936,3,31,6.8
